_UUID,UUID,ID,PSU_LATITUDE,PSU_LONGITUDE
015d2508-2d04-4797-a856-eadff792b142,,5020.0,33.87476245668444,10.12563856584919
01733577-da81-4331-97a4-d72f56e6847e,01733577-da81-4331-97a4-d72f56e6847e,19.0,29.89543047,31.29824114
0178a5e1-6466-45f6-b07f-b35f0e918be3,0178a5e1-6466-45f6-b07f-b35f0e918be3,2208.0,33.43187589,-6.004293095
017d22f3-ef74-4d04-b02f-fa21e107e9a4,017d22f3-ef74-4d04-b02f-fa21e107e9a4,4883.0,35.540705,33.667815
02013d55-a532-481e-a131-97cd405ef7dc,02013d55-a532-481e-a131-97cd405ef7dc,4716.0,35.987339,33.895796
02089dac-cf81-4350-a4a6-19797f7c78c1,02089dac-cf81-4350-a4a6-19797f7c78c1,3673.0,35.0466428991068,29.6303460492431
02121d7c-04c9-4a65-a751-71aeb4ab629e,,5030.0,34.60028388472387,9.6058196432107
02181b51-f5b1-4de9-a677-f851f922d113,02181b51-f5b1-4de9-a677-f851f922d113,3277.0,35.8660057196328,32.5525682710842
022757a0-bb7b-498e-9fe3-9ad086f0b92f,022757a0-bb7b-498e-9fe3-9ad086f0b92f,582.0,30.00373193,31.1475326
023703b2-16b3-4073-85dd-5fae5b9fc9cd,023703b2-16b3-4073-85dd-5fae5b9fc9cd,2512.0,36.0020215966825,31.8404138154623
023d626a-20e4-4b75-94b3-952012ce972c,023d626a-20e4-4b75-94b3-952012ce972c,352.0,30.53840141,31.32936033
0241b51a-ee45-400c-a1f2-806582a67bed,,5891.0,36.14896098972952,10.34747416248587
0241f0be-a8a6-4a00-86f9-1007d4b04af4,0241f0be-a8a6-4a00-86f9-1007d4b04af4,2496.0,35.9472919752906,31.9286515466339
0252c2d3-2fc6-4fc1-97f3-1e8b6abd1d88,,5512.0,36.83899301224549,10.00845996536478
0256123e-21e8-4a51-962a-b5bbbb6ed687,0256123e-21e8-4a51-962a-b5bbbb6ed687,2948.0,35.8412581023767,32.0665214449553
025b5318-9c6d-4869-9e24-87710bccdd7f,025b5318-9c6d-4869-9e24-87710bccdd7f,3368.0,35.5875511956156,32.3128598435557
0267e901-a716-4604-a63e-a6fdd70902c3,0267e901-a716-4604-a63e-a6fdd70902c3,294.0,31.17448713,31.8612391
0269d52d-e4b9-4e02-969a-3397b504ffbf,0269d52d-e4b9-4e02-969a-3397b504ffbf,447.0,30.35953089,31.24651712
026e964e-03a2-4865-aa2a-52b27e183eb4,,5533.0,33.87476245668444,10.12563856584919
02721426-a687-4604-afcb-4c6ca66a6a00,,5610.0,35.53220197200358,9.206690353703271
02b8c1df-356f-4091-8e4b-407fed48ec41,02b8c1df-356f-4091-8e4b-407fed48ec41,128.0,31.19952905,29.92924604
02d40fec-eeae-4393-b83e-4db36975601b,02d40fec-eeae-4393-b83e-4db36975601b,3218.0,35.7955208645099,32.4875434377611
02d62eb3-9282-4240-a5f9-c50970e3d840,02d62eb3-9282-4240-a5f9-c50970e3d840,991.0,31.09346487,30.67392713
030a6124-86bd-4d08-8f6a-02ff274d8466,,5766.0,36.14896098972952,10.34747416248587
031282c7-32a1-410d-80f5-2db0cdf828f1,,5380.0,33.88696367502963,10.09081862572994
0316a79e-2183-4731-aa43-04df55f1da0a,,5484.0,36.72486572872214,10.28808103053061
0319c6b5-b40d-4d84-866e-db995e8a2b97,,5362.0,36.77875204089592,11.00508214642835
031ba300-96fd-476b-9032-1b960d951b5d,031ba300-96fd-476b-9032-1b960d951b5d,59.0,30.07964367,31.28166004
0321d437-8759-45f6-bc1f-3bfd5c4fc5a3,0321d437-8759-45f6-bc1f-3bfd5c4fc5a3,949.0,31.00458118,30.47760454
03303473-6ea6-4001-b07c-c6f4a7858f96,03303473-6ea6-4001-b07c-c6f4a7858f96,3840.0,35.532042,33.816416
0330b9ea-796c-401c-be69-a07bc6070815,0330b9ea-796c-401c-be69-a07bc6070815,3771.0,35.622256,33.968186
03415a9c-ef00-4611-b2a8-60ec94a772f8,,5076.0,36.78039398253053,10.111326934664
034ac7a9-7622-4d9b-a59d-986eaf0bc470,034ac7a9-7622-4d9b-a59d-986eaf0bc470,2351.0,34.18837553,-5.886700291
0357e059-10f4-4e84-842f-9102c0fb39f5,0357e059-10f4-4e84-842f-9102c0fb39f5,2401.0,33.97146102,-5.040946054
0382d38c-d2c5-4716-a712-47c90a01824a,,5291.0,35.90003605885023,8.881873792040198
0386e4a2-e7be-4234-9419-e9eebdd50cd8,0386e4a2-e7be-4234-9419-e9eebdd50cd8,1302.0,31.08123627,-9.352616938
038e00a6-972d-411b-a76a-f2a97d06a10b,038e00a6-972d-411b-a76a-f2a97d06a10b,2640.0,35.8881281309086,32.012091234436
038e1d9b-b994-4cb2-a9c3-532dde477a99,038e1d9b-b994-4cb2-a9c3-532dde477a99,3424.0,36.1099757559405,32.2698237771909
03a1f183-b277-4cb4-9094-297bb1a21484,03a1f183-b277-4cb4-9094-297bb1a21484,3369.0,35.8659073509026,32.5806275211031
03a733dd-2a47-468d-a633-bef17de8a584,03a733dd-2a47-468d-a633-bef17de8a584,580.0,29.98387178,31.1333026
03aabfae-57f9-44cc-935d-f4b3d76dbf11,03aabfae-57f9-44cc-935d-f4b3d76dbf11,1816.0,33.98109229,-5.07722392
03b6f65b-5a30-4a7a-94f3-b0086107a6e7,,4912.0,36.79981059806762,10.12976524540279
03b757a6-61a0-4ca2-afb8-b71cff1b1458,03b757a6-61a0-4ca2-afb8-b71cff1b1458,3215.0,35.7955208645099,32.4875434377611
03b9e874-90b2-4971-a884-0ac5d3b9653d,03b9e874-90b2-4971-a884-0ac5d3b9653d,2607.0,35.8476831683238,32.0276644164937
03caf9fd-89e2-45e0-b5b6-43040adda143,03caf9fd-89e2-45e0-b5b6-43040adda143,848.0,28.57679121,30.6851721
03d21927-51b2-4056-a1bd-84f82a911b04,03d21927-51b2-4056-a1bd-84f82a911b04,354.0,30.70458411,31.56158666
03d23005-fa44-48aa-9463-237a6d9e667a,,5329.0,34.72019419506822,10.72629474990453
03d6521e-7647-4257-96b2-60de06fec298,03d6521e-7647-4257-96b2-60de06fec298,4520.0,35.492607,33.376501
03ec7796-dfa7-47d8-80d2-a3fb70e3322c,03ec7796-dfa7-47d8-80d2-a3fb70e3322c,2764.0,35.9402081814259,31.9329368070093
0407aa60-2e64-441a-b59f-92c7af3c3835,0407aa60-2e64-441a-b59f-92c7af3c3835,3760.0,35.662336,34.256802
04169b50-f811-4e9a-946f-5257517caf1d,04169b50-f811-4e9a-946f-5257517caf1d,2782.0,35.925673835703,31.8752293694777
04170fad-cfa0-4108-9997-f89d3b43ee60,04170fad-cfa0-4108-9997-f89d3b43ee60,3056.0,36.0900508925466,32.0420395825323
043285ad-0b93-4757-b46a-c299c9ad1080,043285ad-0b93-4757-b46a-c299c9ad1080,1488.0,32.23043782,-7.935738226
0433df4e-3ee4-4607-8eb4-a28b7b1f5319,0433df4e-3ee4-4607-8eb4-a28b7b1f5319,2008.0,32.797032,-8.576284219
0435acd4-d9b2-44cc-9c04-27b7a8297fdd,0435acd4-d9b2-44cc-9c04-27b7a8297fdd,1955.0,35.00721977,-3.028917456
043e8fec-3b57-4c95-99dc-524d2026b2c0,043e8fec-3b57-4c95-99dc-524d2026b2c0,2358.0,34.75409817,-2.354812291
044105c3-af7a-4a85-bd52-7ff87019e520,044105c3-af7a-4a85-bd52-7ff87019e520,960.0,31.20068999,30.103251
044820ab-4160-4785-aebf-df3cc9673152,044820ab-4160-4785-aebf-df3cc9673152,3049.0,36.0801715931215,32.0720334783551
0452d075-c800-4025-be4d-9cbc8b591e13,0452d075-c800-4025-be4d-9cbc8b591e13,427.0,30.1780799,31.20693302
0457bf1d-e758-4e0b-a3d9-014aba85e6b4,,5347.0,36.83882539039131,10.08663806256994
04624e4d-0f65-46c4-aa85-aee18d91232d,,5187.0,36.7903291935029,10.62850659955286
046b5173-1079-40df-9704-6bf719d0f798,,5594.0,34.08190868618087,9.976546684022306
0472a384-6386-4c24-9e1d-2fed24349260,0472a384-6386-4c24-9e1d-2fed24349260,238.0,31.15593888,31.4032372
0477c981-a2aa-4246-85b9-cc0f7fe95c67,0477c981-a2aa-4246-85b9-cc0f7fe95c67,1097.0,30.59871912,31.14426229
047915c4-4d50-4f5e-aca1-f1111fa3cef3,047915c4-4d50-4f5e-aca1-f1111fa3cef3,565.0,29.2331424,30.84406301
048355de-23ee-4c46-a57a-d19a1679ad89,048355de-23ee-4c46-a57a-d19a1679ad89,2218.0,32.42749861,-6.528135811
049917ef-067b-49ee-8747-d5a3fc9b0f1e,,5207.0,36.84099634256317,10.1031495865697
049bf4bc-72c0-4018-ba60-087382afa8f2,,5383.0,33.55871542031879,11.10165471835508
049cd1c1-83c3-4460-93c8-1695ce63eb54,049cd1c1-83c3-4460-93c8-1695ce63eb54,4206.0,36.247387,34.527862
04a010a6-c422-4f17-80b8-56424156f68f,04a010a6-c422-4f17-80b8-56424156f68f,102.0,29.9757744,31.28158863
04aa24af-1ee6-4a70-96ed-70acbe6131e5,04aa24af-1ee6-4a70-96ed-70acbe6131e5,137.0,31.19952905,29.92924604
04ab661f-080d-4d73-b614-f8371f379e45,04ab661f-080d-4d73-b614-f8371f379e45,2106.0,32.37604287,-9.249854745
04b2555f-8dc9-4ee7-9f95-ed47d1e0c86f,04b2555f-8dc9-4ee7-9f95-ed47d1e0c86f,2578.0,35.7956265432722,31.9618378981313
04b8411e-cc6e-4dcc-9ad6-4e830f443c6a,04b8411e-cc6e-4dcc-9ad6-4e830f443c6a,4486.0,36.389017,34.389621
04cc7c87-c5a6-4b35-ab4b-7fef6e76b512,04cc7c87-c5a6-4b35-ab4b-7fef6e76b512,2641.0,35.8981715744092,31.9871179615614
04df7dba-61c7-4b8a-a086-60631b5e2d31,04df7dba-61c7-4b8a-a086-60631b5e2d31,3655.0,35.5574006667126,30.517690191554
04e5b1b1-a153-4e19-9ba6-6585986961bb,04e5b1b1-a153-4e19-9ba6-6585986961bb,3836.0,35.819058,33.963099
04ed8e63-7ada-4779-b5e1-352507e5e22c,,5534.0,36.79358555046541,10.11535177994724
050572f2-e5e7-4038-a161-d28fd18814f6,050572f2-e5e7-4038-a161-d28fd18814f6,3101.0,36.0257140915987,32.035133693672
0505808e-4b6e-4b74-9697-fc05550bff1a,0505808e-4b6e-4b74-9697-fc05550bff1a,202.0,29.97626639,32.54544013
050a4bf1-c5d8-4f70-8d60-c551c07eabe6,050a4bf1-c5d8-4f70-8d60-c551c07eabe6,2148.0,33.37438255,-7.63444882
050d8c8f-8f8d-43d6-a7e7-2188844d5728,050d8c8f-8f8d-43d6-a7e7-2188844d5728,3303.0,36.0236492474058,32.5571616170523
05178a9f-a005-47bd-8b59-43da2a17845f,05178a9f-a005-47bd-8b59-43da2a17845f,2705.0,35.9803145064809,31.9804957600154
0522f70b-273b-41c9-ba33-3fe953aeb5be,0522f70b-273b-41c9-ba33-3fe953aeb5be,4308.0,35.440453,33.644165
0527e727-7b0a-4cdc-a202-b02cccdfa92d,0527e727-7b0a-4cdc-a202-b02cccdfa92d,3969.0,35.732826,34.357692
052c58e3-9444-4f07-91ed-d4578d587f8c,052c58e3-9444-4f07-91ed-d4578d587f8c,2928.0,35.9402081814259,31.9329368070093
0533198e-bbeb-4e5e-94a7-90a8a7b91320,0533198e-bbeb-4e5e-94a7-90a8a7b91320,4652.0,36.022817,33.866518
0539a0c9-08a1-4deb-ab06-b2eecc067a37,,5779.0,36.31574301236334,10.17058140638816
053f75a0-77b5-4b10-a2d1-4f961dd25031,053f75a0-77b5-4b10-a2d1-4f961dd25031,1849.0,33.99873615,-6.810959674
0541ed1a-5d73-4e26-835e-50edc2b9ddf2,0541ed1a-5d73-4e26-835e-50edc2b9ddf2,4787.0,36.389017,34.389621
0553b243-6d8a-47f7-bd2c-679c5061966c,0553b243-6d8a-47f7-bd2c-679c5061966c,4896.0,,
0555d98a-f761-4504-a86d-40091b8dc3d0,0555d98a-f761-4504-a86d-40091b8dc3d0,3404.0,36.1696104432651,32.4110293706392
055a3cb0-24a9-4144-bbb2-7151a631d4d1,055a3cb0-24a9-4144-bbb2-7151a631d4d1,1583.0,35.14393512,-3.852072973
0564dc69-40ba-4b8a-ba61-bac49127753a,0564dc69-40ba-4b8a-ba61-bac49127753a,3000.0,35.7458135851003,32.0563879795467
05765f3b-3d7c-4c0d-bdf0-9021ad9faf5a,05765f3b-3d7c-4c0d-bdf0-9021ad9faf5a,818.0,28.13513645,30.83161231
057bff54-d86e-44dc-a23c-1d0c731b3ba2,057bff54-d86e-44dc-a23c-1d0c731b3ba2,246.0,31.17448713,31.8612391
058604e6-9af1-4eb9-bb11-6ec7d25cc2aa,058604e6-9af1-4eb9-bb11-6ec7d25cc2aa,4702.0,35.278441,33.296084
0592ac6d-ae54-43e1-9287-a0715805a164,0592ac6d-ae54-43e1-9287-a0715805a164,3116.0,36.0779198269516,32.0443546583782
0593109e-355e-49ce-a1ba-974cebc9f636,0593109e-355e-49ce-a1ba-974cebc9f636,366.0,30.76215957,31.94192405
05a0f415-9a59-4534-81b7-67af8453d00c,05a0f415-9a59-4534-81b7-67af8453d00c,1709.0,33.59843494,-7.587102449
05b9ff4b-a3a7-4860-a80c-a3309993744e,05b9ff4b-a3a7-4860-a80c-a3309993744e,4106.0,35.732826,34.357692
05c5547a-fefd-4c13-a4a4-6779dfbb3992,05c5547a-fefd-4c13-a4a4-6779dfbb3992,1459.0,33.9910697,-4.994194405
05cd2e37-3fd5-4d1a-8bb2-497a114fc530,05cd2e37-3fd5-4d1a-8bb2-497a114fc530,83.0,30.07964367,31.28166004
05dbc12b-fdba-45b1-8619-f30e53a11d80,05dbc12b-fdba-45b1-8619-f30e53a11d80,2349.0,31.86692069,-7.460595628
05e7be3a-b8d8-4150-be44-522deb46396c,05e7be3a-b8d8-4150-be44-522deb46396c,2172.0,35.04529487,-3.972290424
05e907e6-c8e9-4ffd-b541-fb189ed3ccac,05e907e6-c8e9-4ffd-b541-fb189ed3ccac,1398.0,32.26910723,-9.239058223
05f6aebf-a719-4f4e-9f8e-500c9ca832df,05f6aebf-a719-4f4e-9f8e-500c9ca832df,1546.0,31.61897744,-7.994435522
05fd3e6a-fa22-4797-a8ad-b50edeb5f39d,05fd3e6a-fa22-4797-a8ad-b50edeb5f39d,458.0,30.35953089,31.24651712
062e38d8-827e-4593-8a80-fe112a8c73e5,062e38d8-827e-4593-8a80-fe112a8c73e5,3133.0,36.1200712811818,32.142351107612
0653916e-7bfa-49af-b17d-15775070abd2,0653916e-7bfa-49af-b17d-15775070abd2,3262.0,35.8374198958165,32.563056370986
06552f22-36af-4598-9bc8-22044a63684a,06552f22-36af-4598-9bc8-22044a63684a,4095.0,35.532042,33.816416
06575518-33b0-4e6d-a3b7-4a3576f69609,06575518-33b0-4e6d-a3b7-4a3576f69609,255.0,31.17448713,31.8612391
067679b6-02b5-444c-9d42-00d19e9cbc4d,067679b6-02b5-444c-9d42-00d19e9cbc4d,291.0,30.81974598,31.43691823
06903418-c021-47b5-94d2-28d252c91b1f,06903418-c021-47b5-94d2-28d252c91b1f,2880.0,35.8389134620979,31.8464352246828
069276c3-f78c-4583-8b09-fa20ee650ba5,069276c3-f78c-4583-8b09-fa20ee650ba5,3196.0,35.8016628260628,32.575173581531
06981d06-d670-4726-9707-cb9b4f04a21b,06981d06-d670-4726-9707-cb9b4f04a21b,3463.0,35.8718642243038,32.1384341682295
069e2362-be6d-436a-8ef8-1365b1c6b560,069e2362-be6d-436a-8ef8-1365b1c6b560,644.0,30.01075937,31.21352763
06b6c020-2022-47b7-ac08-4b91e639d0c5,06b6c020-2022-47b7-ac08-4b91e639d0c5,2468.0,35.84318836701,31.9822225216175
06be0dfa-f650-4f40-aff2-69441ca543a2,,5371.0,34.72534163185174,10.70738799735639
06f6e1a7-cd80-47d3-b054-aab06f2767fe,06f6e1a7-cd80-47d3-b054-aab06f2767fe,2519.0,35.9402081814259,31.9329368070093
06fe0f87-7f25-493a-863b-608774f2c598,06fe0f87-7f25-493a-863b-608774f2c598,510.0,25.92189941,32.75187088
06ff036a-4e1b-4dfb-ba1a-d134c4a75324,,5488.0,34.29627209378879,10.0700448774712
07050daf-2f80-4517-841a-0596fa224ed4,07050daf-2f80-4517-841a-0596fa224ed4,4186.0,35.367572,33.554013
070ae31f-00e1-4183-8b37-8d9d9f883795,070ae31f-00e1-4183-8b37-8d9d9f883795,3674.0,35.2876923634345,29.7368190308577
070f2522-891c-442e-b916-f21eff688cd1,070f2522-891c-442e-b916-f21eff688cd1,4691.0,36.118826,33.904714
0716807a-0069-428b-bb52-e57e339bae00,,5682.0,36.38441332896222,10.49007910559473
07247b84-7035-4dce-9804-535c5d5c5fe8,07247b84-7035-4dce-9804-535c5d5c5fe8,641.0,29.97946831,31.15066749
073ae07f-a4e6-45e1-ad8a-b800bac96b6e,073ae07f-a4e6-45e1-ad8a-b800bac96b6e,1557.0,33.55908451,-7.535861107
074f93ea-6355-4948-a966-e77acee9d35b,074f93ea-6355-4948-a966-e77acee9d35b,3195.0,35.8659073509026,32.5806275211031
0752e548-4b61-4268-a50a-00195b2cbb59,0752e548-4b61-4268-a50a-00195b2cbb59,2181.0,32.86746713,-8.32657891
075797ca-9257-4deb-a348-4f905814b96a,075797ca-9257-4deb-a348-4f905814b96a,1023.0,30.82087659,31.12356873
0768c798-57a1-43a6-bf72-7a7ed8a1e0a1,0768c798-57a1-43a6-bf72-7a7ed8a1e0a1,2571.0,35.8476831683238,32.0276644164937
077e5c71-1d86-40ff-827f-768711cb6fa6,,5008.0,33.84348378556692,10.1082624017127
0781d402-a9df-4ea7-914b-48c0d502a516,0781d402-a9df-4ea7-914b-48c0d502a516,3031.0,36.0874625886185,32.0990855222729
07851ff8-6111-466a-96bf-2924ef3a79da,07851ff8-6111-466a-96bf-2924ef3a79da,1164.0,26.8473466,31.4758001
07978372-5f9a-4a2c-b27f-49afaf5f237f,07978372-5f9a-4a2c-b27f-49afaf5f237f,3791.0,,
07a53ba6-f266-423a-b799-aced80c4b771,07a53ba6-f266-423a-b799-aced80c4b771,2067.0,31.67233308,-7.723520421
07a5cfdd-370e-400f-a4d5-daf7de6a3884,07a5cfdd-370e-400f-a4d5-daf7de6a3884,2544.0,35.917975532081,31.9677132935552
07a9d6a9-d306-4884-bc79-e60fd751bd63,07a9d6a9-d306-4884-bc79-e60fd751bd63,2992.0,35.7230367876176,32.0680927166206
07b06967-0837-4dae-a1cb-dd83ddf52dc2,07b06967-0837-4dae-a1cb-dd83ddf52dc2,2870.0,35.8986599426917,31.9312877474429
07b4bbc0-d895-4461-8997-b6532f3fa846,07b4bbc0-d895-4461-8997-b6532f3fa846,1231.0,32.34879901,-6.33560282
07dda6a1-c115-40d1-b7f2-ef1fe578f359,07dda6a1-c115-40d1-b7f2-ef1fe578f359,743.0,27.44315544,30.82118027
07e72853-0016-4481-8c94-2aa6c7a5a780,07e72853-0016-4481-8c94-2aa6c7a5a780,2340.0,34.77710346,-4.253826169
07eaf6e1-df31-4d4d-b92a-e6c22e710b57,07eaf6e1-df31-4d4d-b92a-e6c22e710b57,1358.0,33.19959074,-8.578768863
07ede9a5-03aa-4242-b7d7-7f8e8dd4bf21,07ede9a5-03aa-4242-b7d7-7f8e8dd4bf21,4295.0,35.847939,34.439073
07f047d6-811f-48bd-85b1-cd00d9380028,07f047d6-811f-48bd-85b1-cd00d9380028,1254.0,32.34879901,-6.33560282
07fa2159-8a41-4ecd-b962-3f48b3ce118d,07fa2159-8a41-4ecd-b962-3f48b3ce118d,2817.0,35.8742128216192,32.0246489062426
080669d8-b3b9-4ddf-982b-97510327270d,080669d8-b3b9-4ddf-982b-97510327270d,4722.0,35.506338,33.835074
081b0c59-1f91-49a0-9713-eb19f3e6d4d9,081b0c59-1f91-49a0-9713-eb19f3e6d4d9,4816.0,35.33943,33.235536
081bbc43-5ded-45b9-9078-4196cfb88a3d,081bbc43-5ded-45b9-9078-4196cfb88a3d,4420.0,36.247387,34.527862
082d6984-2aff-4abb-b917-1dca311e0e81,082d6984-2aff-4abb-b917-1dca311e0e81,4352.0,35.937339,34.461814
08434636-47b8-4bb0-8793-4279197622a2,08434636-47b8-4bb0-8793-4279197622a2,2674.0,35.9218706077301,31.9186497308584
085472b8-09b8-40be-b739-dd68f9106687,085472b8-09b8-40be-b739-dd68f9106687,359.0,30.5327998,31.47277133
085bd506-1ab2-4355-bfa3-1bb0d61364c1,085bd506-1ab2-4355-bfa3-1bb0d61364c1,1532.0,30.07182579,-9.15257634
0878dfa7-d06e-4e26-80d8-5c4795e53a84,,5875.0,35.26874180531463,9.94266296914301
089510e4-f337-4bda-8011-c943db55a13c,089510e4-f337-4bda-8011-c943db55a13c,4493.0,36.022817,33.866518
0897090e-41ca-4461-8f37-44a43ea0a94d,0897090e-41ca-4461-8f37-44a43ea0a94d,3442.0,36.3117805528311,32.3167958666169
089de23c-93ec-4054-879c-a5c513f58f1d,089de23c-93ec-4054-879c-a5c513f58f1d,4170.0,35.850443,34.437061
08a266ff-a941-445c-81bc-d4e7568b71f2,08a266ff-a941-445c-81bc-d4e7568b71f2,3672.0,35.3124864615051,29.8098240881868
08a87b01-8ecf-4256-b8f5-ab7e720cc142,08a87b01-8ecf-4256-b8f5-ab7e720cc142,3251.0,35.6725365577223,32.5257077288501
08b71bd6-cc6b-4487-959d-d3b8ac1d3347,08b71bd6-cc6b-4487-959d-d3b8ac1d3347,3110.0,36.0803322264529,32.0723804102515
08ba0db2-51e7-43bd-a6b9-d7683ecc17f3,08ba0db2-51e7-43bd-a6b9-d7683ecc17f3,2311.0,30.53290186,-6.07901824
08bc9366-8094-4cb7-9f05-95d9bbdc8907,08bc9366-8094-4cb7-9f05-95d9bbdc8907,1514.0,33.9910697,-4.994194405
08d2046d-d474-436f-9a34-949cb88ee6f5,08d2046d-d474-436f-9a34-949cb88ee6f5,2540.0,35.8405956497852,31.9499333226839
08d404de-1a30-4c9f-8ebc-8036b5f9704c,08d404de-1a30-4c9f-8ebc-8036b5f9704c,4499.0,35.655071,33.532031
08e01b39-c4c0-44cb-86da-f62fa9fe289e,08e01b39-c4c0-44cb-86da-f62fa9fe289e,1660.0,35.00721977,-3.028917456
08f118d6-dd42-42fa-8588-c11982a8fde8,08f118d6-dd42-42fa-8588-c11982a8fde8,1145.0,29.16111528,31.03789336
08f7f526-77ba-4b86-a006-f423292f4d7e,08f7f526-77ba-4b86-a006-f423292f4d7e,3099.0,36.0966657255768,32.0894873265316
08fb0edb-c0e1-4199-8bcb-36fc9662a206,08fb0edb-c0e1-4199-8bcb-36fc9662a206,2967.0,35.7230367876176,32.0680927166206
08fb4c76-8c0f-482f-901a-ff34f92e8a74,,5596.0,35.02267282285348,10.01277548963325
0905be6d-17be-43c3-9498-8c70d0de5743,0905be6d-17be-43c3-9498-8c70d0de5743,630.0,29.8134778,31.2539735
0909e670-09e4-49c9-9dc8-72c0f643a6d6,0909e670-09e4-49c9-9dc8-72c0f643a6d6,566.0,29.3028214,30.85819242
090aca53-1bdd-437f-8292-b3a80427f2b8,090aca53-1bdd-437f-8292-b3a80427f2b8,3029.0,36.0801715931215,32.0720334783551
091b4306-4b8f-44f2-8162-08d38490128d,091b4306-4b8f-44f2-8162-08d38490128d,941.0,30.84609818,30.43305369
091b96ac-0a91-4097-8925-5427be95ce3e,091b96ac-0a91-4097-8925-5427be95ce3e,3640.0,35.7232193916508,30.1871833192026
091b9e2b-614d-4b70-a98c-fb0ce7774e41,091b9e2b-614d-4b70-a98c-fb0ce7774e41,3493.0,35.7908113158251,32.3942582210843
0928cc74-1080-4e02-a8fe-f99f6ba514b5,0928cc74-1080-4e02-a8fe-f99f6ba514b5,412.0,30.35953089,31.24651712
